business_id|date|review_id|stars|text|type|user_id|cool|funny|useful
gHKB66up5VluCWT4vuSZpw|2012-08-02|ACOpxIcRvfHweoBwci4ejQ|2|My wife and I use Yelp often and the four star reviews never let us down. We were excited to try this new Italian place which had four stars, but we left hungry and disappointed. The bread was nothing special. The water tasted terrible. Portion size was ridiculously small. Nothing about this restaurant supports its high prices. My wife wants to substitute veggies for pasta and they charged $5 dollars to accommodate the request. The veggies were saturated in oil and over cooked. Another thing that I wish I checked in the beginning of the meal was the bathroom. Had I checked before I would had left and not subjected ourselves to this poor experience. Dust and trash everywhere and the stench was awful. Do yourself a favor and go elsewhere. My wife and I dine out often and know our stuff. This place was a huge letdown.|review|M090koQhXfeBj7HN33S0Nw|0|0|2
Bjt3rB73dvSDe1XEPEWc6w|2013-08-18|vsqP4c4rwk4eVlafNJNd_Q|5|Wow! We've been in AZ for a few months now and I think we've found our sushi gem! At first glance, this place looks like your average, hole in the wall, sushi joint. But upon experiencing this place, it will bring you back! The sushi is portioned quite large and is delicious! Not the place to go if you are looking for an extensive wine menu, but Ichiban, sake and sushi is good enough for me! We had the Fitzgeroll, Rose Bowl and Boston roll. I think it was the Rose Bowl that was my favorite.|review|9kndWBkI0Ld8jaeh2bKZbw|0|0|0
zxjMiqlfUuIQRltSuj9FpQ|2012-02-22|7VRPhvASoyXvIJvDgA8kqQ|1|We had never been to a Wienerschnitzel before, and after this dinning experience we will probably not be coming back.  We were going to Bookmans and thought this might be a good quick stop for something other then tacos and burgers.  Watching some of the LA Angels baseball games on TV this past summer made me think of Wienerschnitzel and their 50 year celebration.  After eating here, I cannot imagine how they lasted that long.    The only other hot dog chain which I have eaten is Nathan's Famous.  Even though Nathan's has it's own short comings, they at least have a product you might actually want to eat, other than at 2 o'clock in the morning.  This is a hot dog place, plain and simple. They serve Oscar Meyer type hot dogs, though that might be a disservice to Oscar Meyer.  There is something about their Original hot dog that seems lighter, or air filled.  When I mentioned lighter, I mean that they weights next to nothing.  The bun weights more.  Combined with it's lack of taste, you wonder what you were eating.  In a blindfolded test, you would never guess.  For the record, we had couple of Original Hot Dogs, a Polish sandwich Meal deal (which was much better then the dogs), Jalapeno Poppers, Chili fries and two sodas which all amazingly came to $12 or so for the two of us.  They also charge 25 cents extra for a second ranch dressing for the poppers.  Six poppers and only one sauce?    The employees behind the counter were fine.  They were not a factor in on our decision to skip this place in the future.  In the end, it was just the food that was tasteless and uninspiring.  Admitedly, we did not try their Angus beef hot dogs.  So maybe we were missing something from the Weinerschnitzel experience.  Ehh!|review|1BW2HC851fJKPfJeQxjkTA|3|1|4
SDwYQ6eSu1htn8vHWv128g|2010-02-01|8u3iOGuKxlYDi-HRazH9bw|4|"In the words of Herr Bruno....""Fantastiche!""  We love to go hear and grab some groovily topped bruchettos and a glass o vino.  Great ambience.  Good people watching.  Super servers.  Parking is iffy  Valet sometimes a must.   We usually get there early and have no wait."|review|M9cZwNoSKQDUVwO0R8UwIA|0|0|0
40B5TbtZbiGV4blFR9S6Dw|2010-07-07|u70wURhEmLsVlrWgyAQOWg|3|"This is for the golf course only.  I went out as a single, as I wanted to try some of Scottsdale's more traditional courses before my golf buddies came down for their winter visits.  Last time they came down, we played desert courses.  This is a fairly easy course, with a few water hazards and numerous bunkers - both fairway and greenside.  Each fairway is fairly straight with a few gentle dog legs.  The rough is predominately grass, although there are cattails around the water hazards.  The course was in fairly good condition for this time of the year, although the greens were fairly spotty.  It is an older course, and could use some maintenance.  The employees were friendly, and the starter, and marshals kept the pace flowing.  A couple of notes.  It does have GPS in the carts, which is really helpful - and they allow driving on the fairways with the 90 degree rule.  Secondly, it is one of the few courses I have played that has the sand rake in the cart (so if oyu end up in a bunker - remember to take the rake).  The only downside was one of the people that was with our group thought he was Tiger.  He would drop out of bunkers, out of unplayable lies, take second shots and play the best one, and then ask ""did anyone else have a par?"".  It was a good thing the rest of us were even tempered - otherwise they may have found a body in one of  the bunkers.  The golf value during the summer is great.  But I would hesitate recommending this course at the more expensive winter rates, unless some major upgrades were made."|review|w_hcSjqLeSZQL9Rx1UP-Tw|1|2|1
nDHyino_t7O94ZzRHGUApw|2012-10-31|pV44tX4DplyXeFo4qhZk1w|4|I know I can always find fresh, unique food here. I love how clean the store always is and the great selection of specialty items including seafood selection, meats, and vegetables. The only reason I am not giving it 5 stars is the dessert case just isn't what it used to be. While they still have a good selection, the quality seems to have slipped and the prices have skyrocketed. Love everything else about the store though.|review|7Wr91hSKfgkKnkyhLOlwww|2|2|2
Lnohr9bpCbHNsomazXDg-w|2012-04-29|-qy5opaQSn8DIY5bmpN1bg|4|Not sure if you want Chinese or Mexican food? This place solves that problem. Love the Emerald Chicken and the jerk fried rice. The place is set up cafeteria-style - long tables and sit where you want. You can also get a sampling of many of their items and they explain what they are and how their ordering system works. It's not complicated, but it's helpful to know.|review|DOJM58OkGSsIdk2qCUZnLQ|0|0|0
B9337ajJcmVBztIMAPUWAA|2013-12-30|hDwQAhM-HceuAjQ8wQql2w|4|First time I've been to this place. Overall I liked it. Previous reviews were pretty accurate. Very limited food menu and a great beer menu. The huge pretzel was really good and a lot different from the usual wings, etc.... The place is kind of small but I enjoyed it. Will definitely be back.|review|vUZoIaCIwGvSWY1kMGM7qQ|0|0|0
wNm84v3I4ZONS9H8Vs-wkQ|2012-11-15|tMHh3ATehmHppSvHkxzk3g|4|I saw their ad in the College Times and decided to check it out. Had a coupon for free earrings (little stud dice ones) and I lost it; they still gave them to me anyways since they knew I was legit :) Stormy the co-owner is really nice. Lots of cool bargains to choose from; some really nice stuff I had to pass up since I am on a budget :) I did in-store trading too and got around $24 worth of store credit, which I used all at once. Overall a fun hunt. It's also a small little place so not too hard to get lost. :)|review|4D-8OaHKOJmNZzgXSqXjJQ|0|1|3
4EeLblEpJc2VeBowa94YPQ|2008-07-28|akj09j0JsS2jhranc5Wl2w|5|"Any time I'm looking to move somewhere, one of the first questions I ask myself is: ""Does Trader Joe's have a location nearby?""  Love this store. Do 3/4 of my shopping there, easy.  I like the small size.  And their liquor/wine/beer price + selection ratio usually can't be beat.  Except for this location.  Not sure if being in ""Mormon-town"" Mesa has anything to do with, or not, but the selection is less extensive compared to other Trader Joe's I've been to.    Regardless, I'll never forget this party I was at in LA, years ago, where I met this guy who was a beverage distributor.  I was raving about Trader Joes and he just started shaking his head.  I asked what's wrong and all he said was ""Man, those guys beat me up on price so bad, I won't even deal with them anymore.""  So there you have it.  Trader's Joes beats the stuffing out of the evil distributor middle-man and passes the saving on to you.   Other benefits include helpful staff, inexpensive flesh flowers, and the tasty free sample shack."|review|A3jj7qoDEhu295hYNFP_Pg|2|2|2
MoDHbrMoGnLhbMIGgZZOwQ|2011-10-30|0KbuaDJsEE6VSKPKU3iRUQ|4|"My husband and I were staying at the resort and both decided to take advantage of The Golden Door's $99 massage special (this INCLUDED tip!) for the month of October.  What a great deal!  The spa itself is magnificent - it was immaculate and every detail was perfect.  I especially loved the large privacy showers with the rain shower heads.  The spa pool is the best hideout!  No kids, and very quiet and relaxing.  The gym was also spectacular - very well-equipped.    We enjoyed our massages but there was nothing ""special"" about mine.  Also, I don't think I would have felt comfortable paying their prices if not for the special we took advantage of.  But would definitely do it again if they were offering another spa deal!"|review|pzmzWFoVIKpuYYG_b9bgJQ|0|0|0
-tBiXT917wKlr6n9wSqViw|2012-02-21|uZ288c3gU1dXkyufOzB0YQ|4|"Went to The Keg for an early Valentines day on the 12th.  We were greeted at the door  5 times! (over-kill in my opinion), but at least the staff is making an effort.  I was wearing a black dress, and the hostess switched out my white napkin for a black one to avoid any ""fuzzy's"" transfering to my dress.  I thought that was a nice touch.  Our server was knowledgable and friendly.  The food was delicious!  Baked goat cheese appetizer is the best,  I order it every time.  I strongly recommend anyone that hasn't eaten here yet...Needs to."|review|SbczDvmPNYk1UoBmWR5-LQ|0|0|1
KoIRdcIfh3XWxiCeV1BDmA|2011-05-28|o_Ul2-jdGX14aadajbMKEw|4|I've only been to Cien Agaves once, and it was Cinco de Mayo, so I understandably don't have a good grasp on their day-to-day operations.  However, in a city that is filled to the gills with rip-off, overcrowded, overpriced cantinas on Cinco, Cien Agaves was a breath of fresh air.  We were there in the afternoon with a large group of 20.  We received good service the entire time, cheap and tasty cocktails, and very good tacos.  In my book, that's 3 for 3.|review|xGa5tVUwGk5cy6YUZG0wbA|0|0|1
QL-ZdXIBHgGsHyKlx9JwIg|2014-01-06|hwecfKQj5695hVVvW6ZrCQ|5|Awesome I love it here.  I've been coming to Dr Core for years back to when he was still on Cactus.  Service is outstanding, they are friendly and never do I have to wait like most doctor offices.  My entire family comes here and we will continue to do so.  I switched for a bit as it was a bit of a drive for me but I hates the new dentist so much that I hurried back regardless of the drive.  Cynthia is so awesome, Jeremy is super friendly and in general the entire staff is on point.|review|V6nvrVsFYAOe3Hbd2vjSiA|0|0|0
e34tIpveepWkpvOuv_boqw|2012-07-20|0l7IZBtfTQAKBjawft78OQ|5|This tiny restaurant packs a punch of AWESOMENESS!!!!  If you speed by North 2nd Avenue and West Roosevelt Street in Downtown Phoenix, not only will you get a speeding ticket but you will definitely miss out on one of the hole in the wall restaurants in Phoenix.   I tried their Herb Crusted Rack of Lamb, which came with the Chorizo and Manchego Risotto, and it was to die for. My wife was not a wine drinker but had their sweet red wine (forgot the name but found in AJ's Food Market on Central/Camelback) and she wanted the some for her next house party. The other dishes we had were the Spinach, Brie, & Grapes, Blackberry Spinach Salad, White Truffle Pizza and Meatballs Marsala. My mouth and tummy was very happy that night...Thank you Centurion!!!  Great customer service and place was very small. Definitely need to set a reservation ahead of time before coming here. BUT! NEWS FLASH! Our waitress stated they were going to extend the place and will occupy the business space to their west (unknown when they will begin this project).  Another great location for a date night and would also recommend it to visitors, family and friends. Definitely a MUST VISIT!|review|pDY43B627xZTcZhJpMEpSg|1|1|1
VDzgxHjMJj-1nMfJMtcSPQ|2013-09-25|Giidyldga4Ll4iuoUKVfPA|1|Was sat and once our waitress was reminded about us she admitted she forgot about us. Food quality poor. Hash browns were crunchy not crispy. Will not return|review|PnmwldsXGN9P6qG1VEvPng|0|0|0
uFJwKlHL6HyHSJmORO8-5w|2014-01-05|L4qn-Kmm6W9w7fOWpRH4RQ|5|We had a wonderful time at US Airways Center watching a Suns home game. We drove from California and stayed in a hotel in downtown Phoenix...walking distance to the arena. We didn't have to deal with traffic since we were on foot, so I cannot comment on that. We arrived an hour before game time and there was no line at entry. NBA store was stocked and the employees were very helpful.  As far as food, my husband and I only had a hotdog each (the $3 ones) and they were great! Beers were a little pricey, $11 for a tall can of Dos Equis.  No lines in the women's restroom, even at half-time! All in all it was an excellent experience and we will definitely be returning!!|review|T1C6IwTbxBC8Fhvf_BwmGQ|1|0|1
I0UXl0AwcpSZCd4_3YCccA|2010-12-03|TpohlWD6vNlyhYnQv-_P_w|5|This place always has great fresh Tex-Mex! It even beats the fancy sit down upper end type restaurants hands down. Every meal I have ever had there has always been identical to any other location.  I can not recommend them highly enough and commend Baja' Fresh for their well run franchise type restaurant.|review|NrRS56Dv52m2BND-9v1qWw|0|0|1
5v7_5hzpT85kxBSdUyHhWg|2010-05-19|Iu-Dvgm5sDQyxy0M4TQnTg|5|Jeff was professional and curtious. I would stronly recommend this company for any of your locksmith needs.  Not to mention A1 was very affordable.|review|kduVApf4VWH0QodGwkWHTg|0|0|0
V1nEpIRmEa1768oj_tuxeQ|2011-07-08|s3zps5xZHQoJ3VHmYH3djA|5|Best Pizza in Phoenix.  Hands down.|review|8E7wYNM59t5m6OoxGFR7gA|0|0|0
Dh-jKrXlivowMGDtfD_gug|2010-10-18|oAUwIa15bCwqNz7iTplVkg|4|Pretty straight-forward deal here.  Parking can be a bit tough, but what isn't around ASU. Food is good, reasonably priced and is made quickly. Plus they have 50% off everything on Fridays.|review|U14IHoSXcztl-4PjyY0pug|0|0|0
hW0Ne_HTHEAgGF1rAdmR-g|2012-01-11|A8hlUmjwUZ776IiYjm4ajQ|4|Due to flight issues, I spent four hours in this airport, and thankfully this was a great airport to be stuck in!  It's actually a beautiful airport...super clean and beautiful artwork all around.   It's easy to navigate and has excellent food choices.  If you are in Terminal 4, you must eat at Paradise Bakery and Cafe! It is before you go through security.  Fresh muffins and lots of healthy sandwiches and salads.  There are also really cute shops and even an art gallery!    Luckily I kept myself busy and the 4 hours went by pretty quickly.|review|tfE5UXf-MKsbil7GVRKHow|0|0|1
3ic0B872Tql7dwO4YRTDCw|2011-09-13|jdbMKsyLjD939vNLoEMZNg|5|Im probably the only guy who will give a review of a woman's boutique...  But when you have a girlfriend with two daughters who have been wanting to come here for ever, it's worth seeing how excited they get.  So this place is roughly a ton of jewelry, purses, necklaces and a ton of other small trinket type things.  What's cool about it is that everything seems to be color coordinated.  So if you were looking for something black, they literally had a black section.. a yellow section.. a purple section, etc.   Very cool idea.  According to my girlfriend, the prices were ridiculously cheap.  She bought a purse and expected to pay $75, but it was only $25.    There are only a few locations that Ive seen.. one downtown and this location way up north.  Very cool and I know we're looking to bring the girls back here so they can pick a few things out.  For the guys.. they have a spot for us to sit in the back.  It was pretty funny seeing all the men hanging out on the side.|review|_4lqpCYCqOQzbB6xQGGhrQ|1|0|3
JhupPnWfNlMJivnWB5druA|2013-03-01|m6Zq6bNw7rzjRiY844kylA|1|These hacks couldn't make a cocktail if their lives depended on it.  They're arrogant and can't back it up.  The mojito was disgusting, with sad overworked mint.  The Sazerac was an abomination.  They shook it resulting in an over diluted drink, then added a squeeze of a lemon wedge instead of a twist of lemon peel.|review|X-gPtA1n0TGpEz1V-wur0g|0|1|1
0YEYPidJcDh-Hgjwaisi5Q|2012-06-06|F23X_ciWXXnWL86P07bcVQ|5|We are always SO happy with this little place :)  It's my daughter's favorite luch spot (she's ten) and my parents love to come here when they visit from out of town.  I can say I've never had a bad experience.  It is all that a diner should be...cute, comfortable, homey and good.|review|-ezIxSw-wSBg7cNwjjb3cg|0|0|1
oIkwj10HmUiognO68j7jOg|2010-04-13|3Q8vUXIzRAsOGsTXsu6teg|3|MEH....  It was ok. The inside was shwanky. Loved the aquarium. It was dead though, no people inside, or outside. Maybe its because I went in the middle of the afternoon on a Tuesday.  The food their is pretty. Like too pretty to eat. But I got passed that and shoved that Macadamia nut chicken right on into my pie hole. Its one of those interesting fusion places. Its not asian, and not hawaiian, its hawasian. I would try it again, maybe in the evening or something....but for now Kona Grill, you are just ehhhh...MEH.|review|UXlI002lWvHNK4Q35W1EEQ|0|0|1
d52zg-S0o940WUCK-nNiKw|2010-11-16|a2GNvEMDoDVz3HLYO2d6XQ|5|Carolina's: My go-to mexican place, hands down. I have been to this place many times, and I will keep going back. My way of judging a Mexican food place is by the Tortilla. If they have a delicious, self-made, fresh tortilla, things are promising and that is exactly what Carolina's has. They have their awards on the wall for all the times they have been voted Best Tortilla in Phoenix, in case you don't wanna take my word for it.  On to the food. I absolutely LOVE the food here! I have yet to try anything here that I didn't love. The tacos don't come in these pre-shapen, dried out, hard shells like some other places. You can see some of the grease on it form the very recent deep-frying, and it is perfectly crisp without being dried out. The meet is always cooked perfectly. I have never ordered something and been disappointed by dried out meat. Some of my favorite things here are the chimichanga and hard-shell beef tacos, which is shredded beef, not the crappy ground junk that a lot of places use. The Chimichangas have to be my favorite, though. I have never had a chimichanga this great. Be careful, though, because the inside of it is REALLY HOT. You will burn yourself if you don't let it cool a little. I would love to talk about the taste of the food more, but I'm making myself too hungry, so I'll move on.  The best part about Carolina's is the price. You cannot beat the price for the quality of food you get. Tacos are all $0.75, all the time! I guarantee you will be filled up from tacos before you feel like you spent too much on them, and you won't be disappointed with the taste! I can't remember the exact price for the chimichangas, but I do remember that it is much less than you will pay anywhere else, and much more delicious!  The location isn't the best, but who cares. The best stuff is always hard to find! If you don't think it's in a safe area and that is what's deterring you, don't let it. There are cops in and out of there all the time to eat. Plus, nobody wants to pull any crap here because it's just too good!  EDIT: Tacos are not $0.75 anymore. I guess they are up to $2.00 now. New price is disappointing, but this doesn't change my rating because they are still the best tacos around!|review|QQQ78Yom7_8m4jjWCPG6Cw|0|0|1
DxUn-ukNL27GOuwjnFGFKA|2008-08-23|zuhaMQCKY0MMt3Nyp3iVvg|5|I have lived in Los Angeles for over 20 years, and visited Phoenix on a house-hunting trip.  I made the mistake of eating at Ra (Gilbert, AZ) the night prior, and was having second thoughts of moving to the area...  ... that is, until I ate at Hiro.  What a relief!  Real Japanese sushi in the middle of the desert!  Where other Scottsdale sushi places distract you with unnecessary sauces or overly loud music, at Hiro the fish speak for themselves.  Recommend: yellow tail and salmon nigiri / spicy ribbon roll  Try: Orion beer (did you know the US versions of Kirin/Sapporo/Asahi are all NOT brewed in Japan?  Don't believe me?  Read the label.)  Plan to try next: Arizona roll / Okinawa Noodles  I will be moving to Chandler, but will gladly make the drive here for all my sushi needs.|review|8qiHEyLDXzEbB9KGTwgyvg|0|1|2
FeI75xIG8PF_XZ6P80gLBQ|2010-02-12|9gOQ_q1Wht63_2P2v2KFfA|3|Been there for lunch several times. Like the boxty, liked the fish and chips.  Don't like the corned beef/cabbage or the shepherds pie.  Like the location and the atmosphere.  Never been there at night so can't comment on the drinking experience. Interesting comfortable place for lunch and to chat.  Staff has always been prompt and friendly.  Won't blow you away or disappoint you.  Worth a try.|review|Ku_NR6HjGnmx8axWiR4UNA|0|0|0
pwpl-rxwNRQdgqFz_-qMPg|2013-06-17|0i09SY72PBulRTsgg-Aa-w|5|Okay... I am a super fan of this place.  I cannot believe that I would find myself saying there are better places than Bianco and Cibo in town when it comes to getting a good pizza.  I visit this place regularly for lunch or dinner and they never disappoint.  When it comes to why this place is amazing I will say it's the DETAIL.  They have a very good design inside, just awesome use of an old bank and the remodel is just amazing.  Finally the food needs to be just as good!   They have a starter plate option that consists of choosing your favorite seasonal selections of cheese and meats.  I have to say I was super bummed when they switched things up from Spring but the new selections have been great.  They have great vegetarian options but their strengths are in the homemade pasta and their meats.  I have had the Ribs on a weekly special and they just melted in my mouth.  They have some variations of specials throughout the week where they try to create themes and I have been blown away by their approaches to different dishes.    Then there is the pizza, again my favorite thin Neapolitan style that can be found more and more in Phoenix.  I have always commended Pizzeria Bianco and Cibo near town but now the Parlour is right there with them. Bravo!|review|giwch_jkHmILclbawH3FSg|1|0|1
UScgPn6pIHuOmQJTsZQIOg|2012-11-24|FqAPqlchuIZm_VSt-dwQcw|1|Mac and Cheese with bacon tasted like nothing but onions.  The shrimp cocktail had freezer burned shrimp.  Indifferent service.  Server didn't even know we'd sent the shrimp cocktail back.    A poor dining experience.|review|q3AkEe_ikhwsdv5BYenQhA|0|1|0
C1tH3sEQra33EOTk56Eu1Q|2009-03-20|H8153ychtPYbU7mh9VM2sA|4|Radio you totally fulfilled my every desire. The chalkboard daily specials are the way to go. It was my night to get your short-ribs in ravioli topped with an egg over easy. Fucking magical son. Have fun drinking because the bartender makes a stiff pour. I think he liked me. So get krunk have an egg over some bomb ass ravioli and make out with your date. If you cant make out there, walk over to Postino. Youll be sure to get some after that.  Dont complain about the parking. Valet that son-of-bitch. Its an added service, use it.|review|ZqMS4ElQg-k1tQBC06h7lQ|3|0|1
DiDZqjm_ti1Kim-5BhHPfA|2013-09-27|-F-AfxXmLaY0mHRLJ77xmQ|5|If you're a wine fan in the mood to try something new but don't know where to start, head to Wine Warehouse of Scottsdale in north Scottsdale.  The store/bar opened this month and features dozens of wines and craft beers for any price range and taste.  What's coolest about the spot: lounging at the bar is an awesome place where you can sample wine before you throw down to purchase, and the vibe is friendly and relaxing, unlike what you might find if you just go to Trader Joe's.  I went there this week with some friends to try some of their selections, a variety of red and white wine, including a carbonated red called Bellina that tasted so awesome, just like cherry Coke, I took a bottle home with me. At $8.99, it was a steal and a must-try!  Monday's through Friday's, the Warehouse hosts a happy hour, with $9 wine flights, $2 off wines by the glass, and $3 of create-your-own six-packs of beer.  The coolest deal, though, is that you're always able to create your own 12-pack of wine bottles for only $60 from what's available at that price point. Like our hosts pointed out, the case would make a great set of holiday presents, with quality selections at only $5 a pop -- what a steal!  The bar is also offering up periodic wine tastings, including one Saturday, September 28, from 5-7 p.m., which will include free cheese plates and wine samples. I had some of the Warehouse's cheese and fruit when I went, and it was delicious.  Besides my favorite wine, the Bellafina from Italy, we also tried the Lo Nuevo, a refreshing Spanish white wine; the Viognier, a clean and acidic wine from Northern California; the Drops of Jupiter, a red wine from San Francisco that is actually made by Train guitarist Jimmy Stafford; the robust Mercer Cabernet Sauvignon from Washington; and the smooth Southern Hills Cabernet Sauvignon from Wente Vineyards.  I thought they were all great choices to sample, and I liked all of them. I'm usually not a white wine drinker, but I enjoyed the ones I sampled, especially Lo Nuevo from my dad's home country.  Wine Warehouse has plans to open a patio with TVs, and I think it'd be a fun yet practical place to visit if you want to have a glass of wine and save money by drinking a bottle at home. It's not as formal as some wine bars, which can be great for happy hour, and the store's atmosphere, with fun ceiling hangings such as a cupcake, give it a welcoming feel. Check them out on Facebook at www.facebook.com/WineWarehouseofScottsdale.|review|v2UqlUHA8d3lgTIby0CCFQ|1|1|3
YKOvlBNkF4KpUP9q7x862w|2013-10-08|TFkRXAYDZIAPkT7oL4uRcQ|1|In town for a conference and found this place on yelp.  Don't waste your time or your $. Took forever to be seated and that's after we reminded the hostess (I use the term loosely) twice that we were waiting.   The guacamole was just ok, nothing special. We had the steak tacos and all we could taste was the liquid smoke. TERRIBLE. (We have a smoker and know what real smoke tastes like.)  Plus it was SO loud we couldn't even hear the waitress. S L O W to get our good and even slower to bring the check and cash us out.  Then the kicker was the toilet seat in the bathroom was smeared with poop.....GROSS!!  That's 3 hours of my life I'll never get back.|review|IbZ1UiylHftlQtmACKx3ew|0|1|3
jGldmslgIegQNM5kvb851Q|2011-11-26|noyCWvxo4kuUsJOjYyAASA|3|A hit or miss experience.  Went there the other night and the older guys (managers?) running the host stand were very unpleasant.  When we told them our party WAS indeed all present, but just in the bathroom, they took another ten minutes to get us taken care of.  Then they scoffed when we asked where our waiter went fifteen minutes after taking our drink order.  The wait staff themselves are usually decent, to be honest.  But it's a little inconsistent.  If cheapness is your thing, come here.  After all, it's run by the wizards who brought you the authentic stylings of Chili's and On the Border (oh, sorry, most of the ladder here in Phoenix closed).  You can get a run-of-the-mill pasta and one to take home for $12.95.  I do enjoy the late night fridge raid of my second meal, but it's nothing I couldn't have spent ten minutes and made in my own pot.  The classics menu is a who's who of boring concoctions with no original take on them.  The atmosphere here is interesting and surprisingly void of a North Scottsdale vibe.  Problem is you never know exactly what you're going to get.  I'm not a huge fan of any chain Italian, but I'll take Carrabba's across the street; feels a bit more warm to me even if it's less hip, and the menu offers more excitement.|review|IIed4GFtBNbn7HWPy-4VLg|0|0|1
Sodko0hlMg7F5doNJGKcWQ|2013-03-10|plmOyqCP6d1EE_Qw7AZZLw|3|"It's been a while since we've dined at a Claim Jumper restaurant.  We picked this place because it was half way between us and where a friend was visiting and it's just off the 101.  We were disappointed to learn that some of our favorite dishes are no longer on the menu.  We loved the Crispy Asian Chicken Salad....gone.  What about the Salad Bar?  Gone.  Dammit.  Instead we settled on the following items:  Sliders, $10.99 Potato Skins, $9.99 Baby Back Ribs, $23.99  The Potato Skins were very good and so were the Sliders.  However, the Baby Back Ribs were terrible.  They were too dry and didn't ""slide"" off the bone like you'd expect them to.  Next time, we'll pass on those.  Our server was very friendly and entertaining.  She also never rushed us.  Since we were meeting friends on this visit, we had a long dinner and stayed for drinks and Dessert much later than most diners.  She was super cool about it and stopped by to check in on us from time to time.  Too bad about our deleted favorite menu items.  Return Factor - 50%"|review|kGgAARL2UmvCcTRfiscjug|1|0|2
oCA2OZcd_Jo_ggVmUx3WVw|2014-01-22|6oj3qQhBucHHzt1q4i-Qaw|2|Too many restaurant gaffes in one night. Forgotten drinks, dry fish, cold tacos that needed to be reheated, lemons instead of limes, that sort of thing. Meh.|review|KNolj4BPbaj7Q_z22q0hWw|1|0|1
hW0Ne_HTHEAgGF1rAdmR-g|2008-05-13|1XxYvlnTtOWWIMD_tHRbeA|3|This is one of those airports I've had multiple layovers in but that I haven't actually explored much.  It serves its purpose.|review|t6u29OyVPTIDI-RUlmp-WA|1|1|1
C7utE_DN2kgE-68_VF8ftw|2013-09-10|5f6i1on40gUHFT858Vv3QQ|4|Fit us in, and it was much appreciated.  Great bread, and my compadres and I enjoyed our entrees.  Lobster ravioli, and the ossa buco.  Yum.  A little noisy, but big deal!|review|I_Tm5j0cvHMV4LnB3m48Sg|0|0|0
HrTXmtWrsgmWnoqV5nbTGg|2010-10-08|fSUgPQR92Pgx-JGEEy3NXg|5|The Persimmon Dining Room is located in the Anthem Country Club. Their Patio offers a classic ambiance with spectacular views of the 18th fairway and is a perfect setting for watching Arizona's beautiful desert Sunsets. The menu provides variety, a contemporary flair and memorable Sophistication, and the wine list and liquor selections appeal to a wide variety of tastes. All of the services and facilities at this Clubhouse are designed with the goal and spirit of providing it's Members and their guest with the enjoyment of an inviting yet unpretentious setting.|review|YLE6GoJ61fb0QBF7JTkaJg|1|1|1
fhD2uqL0tR3NRk9a35HXUQ|2009-12-09|O2e_TvhLR2gcceQnFb4nIg|1|"Thank you, for treating me like a criminal.  Once upon a time, I purchased a beautiful pair of Cole Haan boots from here.  OK, it was two pairs but who's counting?  However, when I tried to repeat that lucky find on another visit, things went downhill fast.  After wandering through and finding nothing worth even trying on, I headed out the door at the same time that a man (who I think works there) with a large box was coming in.  The security alarm went off, but since I didn't touch/linger over/try on/purchase anything I paused briefly then just kept walking.  Mistake.  The woman behind the counter ran out of the store yelling ""you need to come back in here RIGHT NOW!"".  Ummm... people are staring... I go back inside with her, and she gives me a kind of up-down look and says she has to see the inside of my purse.  I can't hold it open and let her see, she has to take it from me and paw through it on the counter.  Really?  You think I took something?  The outfit I am wearing (grown-up business clothes, by the way) is fitted and does not have pockets and the purse (not one of my usual suitcase-sized bags) is very small.  Where, exactly, did she think I was hiding merchandise?  Did I somehow fit a pair of stilettos in my bra?  WTF!?  Finding nothing, she proceeds to lecture me on the importance of removing the magnetic security tags from inside clothing since they set off her alarm.  Um, I don't have any of those but gee, thanks for the helpful information.  Hmmm... do you think maybe the guy coming in with the box set off your alarm and not me?    There are plenty of other places to feed my footwear habit without being completely embarrassed."|review|n9Zg0jlOGtxfIrvoPm6Hhw|6|3|11
M6fjHpkL9IRI-nI0BattRw|2013-07-24|rhs8MgNpANFJkTtntB9gJw|5|Fun brews on tap. Brilliant patio when it's nice out. Great sandwiches but the red goat salad (seasonal) is the best thing on the menu. Fun urban vibe in a historic house makes for a great atmosphere! VERY Phoenician.|review|B6Y0WykZi8I0pkzV7Telgw|0|0|0
F3SEkW6v2LJ5y6Ldo5pPaw|2011-11-21|DOIQ3zVSRhB_3gNToE-fwA|4|Haven't ate here in years due to location but decided to have hubby pick this up for dinner last night.  Mu shu pork- amazing!  crab Rangoon's- Amazing  Chix and broccoli- pretty good broccoli a little mushy  Really enjoyed dinner! check it out for some good eats|review|9ebaAGLVIgGKpDLFwmvaiQ|2|0|2
YWp-tyJxC7zaOHQbqacMkA|2012-03-08|Hu9HKF3ImKrMdVdoVKVw4Q|4|I don't always get to sell everything for the price I want, some of the prices are higher than some other places but great selection, good deals most of the time, and very cool & knowledgable staff.  Great place.  4/5.|review|zJ7Rvp193kl9L0ue-rDxyw|0|0|0
